ProbeID,kME
isogroupDN71887_c7_g2,0
isogroupDN71887_c9_g1,0
isogroupDN71888_c3_g1,0
isogroupDN71889_c6_g1,0
isogroupDN71889_c7_g2,0
isogroupDN71890_c2_g1,0
isogroupDN71892_c5_g1,0
isogroupDN71894_c0_g1,0
isogroupDN71895_c1_g1,0
isogroupDN71896_c2_g2,0
isogroupDN71896_c7_g1,0
isogroupDN71897_c3_g1,0
isogroupDN71898_c2_g1,0
isogroupDN71899_c4_g1,0
isogroupDN71900_c2_g1,1
isogroupDN71901_c4_g1,0
isogroupDN71902_c2_g1,0
isogroupDN71902_c4_g1,0
isogroupDN71902_c5_g2,0
isogroupDN71906_c2_g1,0
isogroupDN71907_c4_g5,0
isogroupDN71908_c1_g1,0
isogroupDN71911_c0_g1,0
isogroupDN71911_c1_g1,0
isogroupDN71912_c2_g2,0
isogroupDN71912_c5_g1,0
isogroupDN71913_c6_g1,0
isogroupDN71913_c6_g3,0
isogroupDN71913_c7_g1,0
isogroupDN71914_c1_g2,0
isogroupDN71915_c5_g1,0
isogroupDN71916_c3_g1,0
isogroupDN71917_c2_g1,0
isogroupDN71918_c2_g1,0
isogroupDN71918_c3_g1,0
isogroupDN71918_c7_g1,0
isogroupDN71918_c8_g2,0
isogroupDN71919_c0_g2,0
isogroupDN71922_c0_g1,0
isogroupDN71924_c1_g1,0
isogroupDN71924_c1_g2,0
isogroupDN71924_c6_g1,0
isogroupDN71925_c0_g1,0
isogroupDN71925_c0_g2,0
isogroupDN71925_c0_g3,0
isogroupDN71925_c1_g1,0
isogroupDN71925_c1_g2,0
isogroupDN71926_c2_g1,0
isogroupDN71928_c1_g1,0
isogroupDN71931_c4_g2,0
isogroupDN71931_c5_g1,0
isogroupDN71931_c6_g1,1
isogroupDN71931_c7_g1,0
isogroupDN71931_c7_g2,0
isogroupDN71931_c8_g1,0
isogroupDN71933_c10_g1,0
isogroupDN71933_c2_g1,1
isogroupDN71933_c6_g1,0
isogroupDN71933_c8_g1,0
isogroupDN71933_c9_g1,0
isogroupDN71934_c7_g1,0
isogroupDN71934_c8_g1,0
isogroupDN71935_c3_g3,0
isogroupDN71937_c10_g1,0
isogroupDN71937_c7_g1,0
isogroupDN71937_c8_g1,0
isogroupDN71940_c7_g1,0
isogroupDN71942_c6_g2,0
isogroupDN71943_c3_g1,0
isogroupDN71944_c3_g1,1
isogroupDN71944_c3_g2,1
isogroupDN71945_c0_g1,0
isogroupDN71946_c2_g1,0
isogroupDN71946_c3_g2,0
isogroupDN71949_c3_g1,0
isogroupDN71951_c6_g1,0
isogroupDN71951_c7_g3,0
isogroupDN71951_c8_g4,0
isogroupDN71952_c10_g1,0
isogroupDN71952_c14_g2,0
isogroupDN71952_c14_g3,0
isogroupDN71953_c0_g1,0
isogroupDN71954_c2_g1,1
isogroupDN71954_c2_g2,0
isogroupDN71955_c4_g1,0
isogroupDN71956_c8_g1,0
isogroupDN71957_c1_g1,0
isogroupDN71957_c1_g2,0
isogroupDN71957_c7_g1,0
isogroupDN71957_c7_g4,0
isogroupDN71958_c0_g2,0
isogroupDN71958_c1_g1,0
isogroupDN71960_c4_g1,0
isogroupDN71960_c5_g1,0
isogroupDN71960_c6_g1,0
isogroupDN71962_c2_g1,0
isogroupDN71962_c2_g2,0
isogroupDN71962_c4_g1,1
isogroupDN71963_c4_g1,1
isogroupDN71964_c1_g1,0
isogroupDN71964_c1_g2,0
isogroupDN71965_c1_g1,0
isogroupDN71966_c0_g1,0
isogroupDN71967_c0_g1,0
isogroupDN71968_c3_g1,0
isogroupDN71969_c1_g3,0
isogroupDN71971_c8_g1,0
isogroupDN71973_c0_g1,0
isogroupDN71974_c3_g1,0
isogroupDN71975_c0_g1,0
isogroupDN71975_c3_g2,0
isogroupDN71975_c5_g1,0
isogroupDN71975_c6_g2,0
isogroupDN71976_c3_g2,0
isogroupDN71976_c3_g6,0
isogroupDN71976_c4_g1,0
isogroupDN71977_c6_g1,0
isogroupDN71977_c7_g1,0
isogroupDN71978_c10_g2,0
isogroupDN71978_c8_g3,0
isogroupDN71978_c9_g4,0
isogroupDN71980_c2_g1,0
isogroupDN71980_c5_g2,0
isogroupDN71981_c6_g1,0
isogroupDN71982_c2_g3,0
isogroupDN71982_c3_g2,0
isogroupDN71984_c0_g1,1
isogroupDN71985_c10_g1,0
isogroupDN71986_c3_g1,0
isogroupDN71986_c7_g3,0
isogroupDN71986_c7_g6,0
isogroupDN71987_c0_g1,0
isogroupDN71987_c1_g1,0
isogroupDN71989_c0_g1,0
isogroupDN71990_c0_g2,0
isogroupDN71993_c6_g1,0
isogroupDN71994_c1_g1,0
isogroupDN71994_c4_g1,0
isogroupDN71994_c5_g1,0
isogroupDN71994_c7_g1,0
isogroupDN71994_c8_g3,0
isogroupDN71995_c0_g1,0
isogroupDN71996_c0_g1,0
isogroupDN72000_c4_g1,0
isogroupDN72001_c2_g2,0
isogroupDN72001_c3_g1,0
isogroupDN72002_c10_g1,0
isogroupDN72002_c12_g1,0
isogroupDN72002_c3_g1,0
isogroupDN72002_c9_g1,0
isogroupDN72004_c0_g1,0
isogroupDN72004_c0_g2,0
isogroupDN72005_c2_g1,0
isogroupDN72007_c1_g1,0
isogroupDN72008_c0_g1,0
isogroupDN72010_c5_g1,0
isogroupDN72011_c0_g2,0
isogroupDN72015_c0_g1,0
isogroupDN72016_c10_g1,0
isogroupDN72016_c6_g1,0
isogroupDN72016_c9_g1,0
isogroupDN72017_c3_g1,0
isogroupDN72018_c12_g1,0
isogroupDN72018_c5_g1,0
isogroupDN72018_c6_g2,0
isogroupDN72021_c0_g1,0
isogroupDN72021_c0_g2,0
isogroupDN72021_c7_g2,0
isogroupDN72021_c9_g1,0
isogroupDN72022_c1_g1,0
isogroupDN72023_c3_g1,0
isogroupDN72023_c5_g1,0
isogroupDN72025_c11_g1,0
isogroupDN72025_c12_g1,0
isogroupDN72025_c13_g2,0
isogroupDN72025_c1_g1,0
isogroupDN72026_c1_g1,0
isogroupDN72027_c6_g1,0
isogroupDN72027_c7_g2,0
isogroupDN72029_c3_g1,0
isogroupDN72029_c3_g2,0
isogroupDN72030_c2_g1,0
isogroupDN72031_c4_g1,0
isogroupDN72032_c0_g1,0
isogroupDN72032_c0_g2,0
isogroupDN72032_c5_g1,0
isogroupDN72033_c0_g1,0
isogroupDN72033_c1_g2,0
isogroupDN72035_c3_g1,0
isogroupDN72036_c0_g2,0
isogroupDN72036_c1_g1,0
isogroupDN72037_c2_g1,0
isogroupDN72037_c6_g1,0
isogroupDN72038_c4_g1,0
isogroupDN72038_c5_g2,0
isogroupDN72039_c0_g1,0
isogroupDN72041_c1_g1,0
isogroupDN72041_c2_g1,0
isogroupDN72042_c0_g1,0
isogroupDN72044_c1_g1,0
isogroupDN72045_c0_g1,0
isogroupDN72046_c0_g1,0
isogroupDN72047_c5_g1,0
isogroupDN72048_c0_g1,0
isogroupDN72049_c0_g1,0
isogroupDN72049_c2_g1,0
isogroupDN72049_c3_g1,0
isogroupDN72050_c0_g1,0
isogroupDN72051_c6_g2,0
isogroupDN72051_c7_g1,0
isogroupDN72053_c1_g1,0
isogroupDN72055_c6_g1,0
isogroupDN72056_c2_g1,0
isogroupDN72056_c5_g1,0
isogroupDN72056_c5_g2,0
isogroupDN72057_c1_g1,0
isogroupDN72058_c2_g1,0
isogroupDN72058_c3_g1,0
isogroupDN72059_c1_g1,0
isogroupDN72059_c1_g2,0
isogroupDN72059_c2_g2,0
isogroupDN72060_c2_g1,0
isogroupDN72062_c4_g1,0
isogroupDN72063_c1_g1,1
isogroupDN72063_c1_g2,1
isogroupDN72064_c5_g1,0
isogroupDN72065_c1_g1,0
isogroupDN72066_c0_g1,0
isogroupDN72066_c1_g1,0
isogroupDN72069_c6_g1,0
isogroupDN72070_c1_g1,0
isogroupDN72070_c7_g1,0
isogroupDN72071_c7_g1,0
isogroupDN72071_c9_g3,1
isogroupDN72071_c9_g5,0
isogroupDN72073_c11_g1,0
isogroupDN72073_c5_g2,0
isogroupDN72073_c7_g2,0
isogroupDN72074_c1_g1,0
isogroupDN72074_c1_g2,0
isogroupDN72074_c2_g1,0
isogroupDN72075_c10_g2,0
isogroupDN72076_c2_g2,0
isogroupDN72077_c10_g1,0
isogroupDN72077_c11_g1,0
isogroupDN72077_c12_g1,0
isogroupDN72077_c6_g1,0
isogroupDN72079_c1_g2,0
isogroupDN72081_c1_g1,1
isogroupDN72081_c2_g1,0
isogroupDN72082_c2_g1,0
isogroupDN72082_c5_g2,0
isogroupDN72082_c5_g3,0
isogroupDN72083_c0_g1,0
isogroupDN72084_c5_g1,0
isogroupDN72084_c7_g1,0
isogroupDN72085_c1_g1,0
isogroupDN72085_c4_g1,0
isogroupDN72086_c5_g1,0
isogroupDN72086_c6_g1,0
isogroupDN72086_c7_g2,0
isogroupDN72087_c2_g2,0
isogroupDN72087_c2_g3,0
isogroupDN72088_c2_g1,0
isogroupDN72088_c4_g1,0
isogroupDN72089_c7_g1,0
isogroupDN72094_c3_g1,0
isogroupDN72096_c7_g2,0
isogroupDN72097_c2_g4,0
isogroupDN72097_c3_g1,0
isogroupDN72099_c3_g1,0
isogroupDN72101_c4_g1,0
isogroupDN72101_c4_g3,0
isogroupDN72101_c5_g1,0
isogroupDN72103_c0_g1,0
isogroupDN72103_c2_g1,0
isogroupDN72104_c0_g1,0
isogroupDN72107_c14_g1,0
isogroupDN72107_c7_g1,0
isogroupDN72107_c9_g1,0
isogroupDN72108_c6_g1,0
isogroupDN72108_c6_g2,0
isogroupDN72108_c6_g3,0
isogroupDN72108_c8_g1,0
isogroupDN72108_c8_g2,0
isogroupDN72110_c4_g1,0
isogroupDN72110_c5_g2,0
isogroupDN72111_c3_g3,0
isogroupDN72111_c5_g1,0
isogroupDN72112_c10_g2,0
isogroupDN72112_c11_g4,0
isogroupDN72112_c5_g1,0
isogroupDN72114_c10_g1,0
isogroupDN72114_c11_g1,0
isogroupDN72114_c11_g3,0
isogroupDN72114_c12_g1,0
isogroupDN72114_c4_g1,0
isogroupDN72114_c7_g1,0
isogroupDN72114_c8_g1,0
isogroupDN72115_c2_g1,0
isogroupDN72115_c6_g2,0
isogroupDN72116_c0_g1,0
isogroupDN72117_c1_g1,0
isogroupDN72119_c12_g2,0
isogroupDN72119_c14_g1,0
isogroupDN72121_c14_g1,0
isogroupDN72121_c14_g3,0
isogroupDN72121_c8_g1,1
isogroupDN72121_c9_g1,0
isogroupDN72121_c9_g2,0
isogroupDN72122_c8_g3,0
isogroupDN72123_c3_g1,0
isogroupDN72123_c4_g2,0
isogroupDN72126_c0_g2,0
isogroupDN72128_c1_g1,0
isogroupDN72128_c3_g1,0
isogroupDN72128_c4_g1,1
isogroupDN72130_c7_g1,0
isogroupDN72132_c5_g2,1
isogroupDN72133_c10_g1,0
isogroupDN72133_c1_g1,0
isogroupDN72133_c6_g1,0
isogroupDN72133_c9_g2,0
isogroupDN72134_c1_g1,0
isogroupDN72135_c10_g1,0
isogroupDN72135_c11_g1,0
isogroupDN72136_c0_g1,0
isogroupDN72136_c2_g1,0
isogroupDN72139_c0_g1,1
isogroupDN72140_c10_g1,0
isogroupDN72140_c5_g1,0
isogroupDN72140_c5_g2,0
isogroupDN72140_c6_g3,0
isogroupDN72140_c6_g4,0
isogroupDN72141_c2_g1,0
isogroupDN72142_c7_g1,0
isogroupDN72142_c8_g1,0
isogroupDN72143_c1_g1,0
isogroupDN72143_c3_g1,0
isogroupDN72148_c0_g2,0
isogroupDN72151_c1_g1,0
isogroupDN72151_c3_g1,0
isogroupDN72151_c4_g1,0
isogroupDN72151_c5_g1,0
isogroupDN72152_c3_g1,0
isogroupDN72152_c8_g1,0
isogroupDN72154_c2_g1,0
isogroupDN72155_c0_g1,0
isogroupDN72155_c2_g2,0
isogroupDN72155_c4_g1,0
isogroupDN72155_c5_g1,0
isogroupDN72157_c3_g1,0
isogroupDN72158_c2_g2,0
isogroupDN72159_c2_g1,0
isogroupDN72160_c5_g1,0
isogroupDN72160_c6_g1,0
isogroupDN72161_c12_g1,0
isogroupDN72162_c10_g5,0
isogroupDN72162_c7_g2,0
isogroupDN72162_c8_g1,0
isogroupDN72165_c6_g1,0
isogroupDN72166_c1_g1,0
isogroupDN72167_c1_g1,0
isogroupDN72167_c1_g3,0
isogroupDN72169_c6_g1,0
isogroupDN72169_c6_g2,0
isogroupDN72170_c2_g1,0
isogroupDN72172_c7_g1,0
isogroupDN72173_c2_g1,0
isogroupDN72175_c0_g1,0
isogroupDN72176_c2_g1,0
isogroupDN72178_c1_g1,0
isogroupDN72179_c3_g1,0
isogroupDN72180_c1_g1,0
isogroupDN72180_c2_g1,0
isogroupDN72183_c10_g1,0
isogroupDN72183_c12_g1,0
isogroupDN72183_c13_g2,0
isogroupDN72183_c16_g2,0
isogroupDN72183_c1_g1,0
isogroupDN72184_c1_g2,0
isogroupDN72185_c11_g1,0
isogroupDN72185_c8_g1,0
isogroupDN72188_c2_g1,0
isogroupDN72188_c4_g1,0
isogroupDN72188_c5_g1,0
isogroupDN72189_c3_g1,0
isogroupDN72189_c6_g1,0
isogroupDN72189_c8_g2,0
isogroupDN72189_c9_g1,0
isogroupDN72190_c1_g2,0
isogroupDN72192_c2_g1,0
isogroupDN72194_c3_g1,0
isogroupDN72194_c4_g1,0
isogroupDN72194_c4_g3,0
isogroupDN72194_c5_g1,0
isogroupDN72194_c6_g2,0
isogroupDN72194_c6_g4,0
isogroupDN72195_c0_g1,0
isogroupDN72195_c5_g1,0
isogroupDN72195_c6_g1,0
isogroupDN72197_c0_g1,0
isogroupDN72197_c4_g1,0
isogroupDN72198_c1_g1,0
isogroupDN72200_c8_g1,0
isogroupDN72200_c8_g2,0
isogroupDN72200_c8_g3,0
isogroupDN72202_c0_g1,0
isogroupDN72202_c1_g1,0
isogroupDN72203_c10_g1,0
isogroupDN72203_c8_g1,0
isogroupDN72205_c6_g2,0
isogroupDN72206_c1_g3,0
isogroupDN72209_c1_g1,0
isogroupDN72210_c1_g1,0
isogroupDN72210_c3_g1,0
isogroupDN72212_c5_g4,0
isogroupDN72212_c5_g5,0
isogroupDN72215_c3_g1,1
isogroupDN72215_c3_g2,0
isogroupDN72215_c5_g1,0
isogroupDN72215_c6_g2,0
isogroupDN72216_c0_g1,0
isogroupDN72217_c3_g2,0
isogroupDN72217_c4_g1,0
isogroupDN72218_c5_g1,0
isogroupDN72218_c6_g1,0
isogroupDN72218_c7_g2,0
isogroupDN72220_c7_g2,0
isogroupDN72221_c10_g1,0
isogroupDN72221_c4_g1,1
isogroupDN72221_c7_g4,0
isogroupDN72221_c8_g1,0
isogroupDN72222_c3_g1,0
isogroupDN72223_c1_g1,0
isogroupDN72223_c2_g1,0
isogroupDN72223_c3_g1,0
isogroupDN72224_c3_g1,1
isogroupDN72224_c5_g1,0
isogroupDN72224_c6_g1,0
isogroupDN72227_c3_g1,0
isogroupDN72227_c5_g1,0
isogroupDN72227_c5_g3,0
isogroupDN72229_c8_g1,0
isogroupDN72230_c5_g1,0
isogroupDN72230_c6_g4,0
isogroupDN72231_c1_g1,0
isogroupDN72233_c0_g2,0
isogroupDN72234_c0_g1,0
isogroupDN72234_c2_g1,0
isogroupDN72236_c3_g1,0
isogroupDN72237_c2_g1,0
isogroupDN72238_c2_g1,0
isogroupDN72238_c2_g2,0
isogroupDN72238_c6_g1,0
isogroupDN72241_c1_g1,0
isogroupDN72242_c2_g1,0
isogroupDN72243_c3_g1,0
isogroupDN72244_c9_g2,0
isogroupDN72245_c0_g1,0
isogroupDN72246_c0_g1,1
isogroupDN72246_c1_g1,0
isogroupDN72247_c2_g1,0
isogroupDN72247_c2_g2,0
isogroupDN72247_c6_g1,0
isogroupDN72247_c7_g1,0
isogroupDN72247_c7_g6,1
isogroupDN72248_c4_g1,0
isogroupDN72248_c5_g1,0
isogroupDN72248_c9_g1,0
isogroupDN72249_c12_g1,0
isogroupDN72249_c12_g2,0
isogroupDN72251_c5_g3,0
isogroupDN72252_c5_g1,0
isogroupDN72254_c2_g1,0
isogroupDN72254_c5_g2,0
isogroupDN72256_c10_g1,0
isogroupDN72256_c12_g1,0
isogroupDN72257_c0_g2,0
isogroupDN72259_c0_g1,0
isogroupDN72262_c7_g1,0
isogroupDN72264_c1_g1,0
isogroupDN72265_c1_g1,0
isogroupDN72266_c0_g1,0
isogroupDN72266_c6_g1,0
isogroupDN72267_c5_g1,0
isogroupDN72267_c6_g1,0
isogroupDN72268_c0_g1,0
isogroupDN72269_c2_g1,0
isogroupDN72271_c0_g1,0
isogroupDN72273_c1_g1,0
isogroupDN72273_c3_g2,0
isogroupDN72274_c2_g2,0
isogroupDN72275_c4_g1,0
isogroupDN72276_c11_g3,0
isogroupDN72276_c8_g1,0
isogroupDN72276_c9_g1,0
isogroupDN72277_c6_g1,0
isogroupDN72278_c15_g1,0
isogroupDN72278_c8_g1,0
isogroupDN72279_c4_g1,0
isogroupDN72280_c1_g1,0
isogroupDN72281_c0_g1,0
isogroupDN72282_c0_g1,0
isogroupDN72285_c2_g1,0
isogroupDN72286_c1_g1,0
isogroupDN72286_c2_g1,1
isogroupDN72287_c0_g1,0
isogroupDN72291_c6_g1,0
isogroupDN72291_c8_g1,0
isogroupDN72294_c0_g1,1
isogroupDN72294_c1_g1,0
isogroupDN72297_c11_g1,0
isogroupDN72297_c13_g1,0
isogroupDN72297_c15_g1,0
isogroupDN72297_c7_g1,0
isogroupDN72297_c7_g2,0
isogroupDN72297_c8_g1,0
isogroupDN72298_c1_g2,0
isogroupDN72299_c2_g2,0
isogroupDN72301_c0_g1,0
isogroupDN72302_c5_g2,0
isogroupDN72303_c3_g1,0
isogroupDN72303_c5_g1,0
isogroupDN72303_c7_g1,0
isogroupDN72304_c2_g1,1
isogroupDN72304_c4_g1,0
isogroupDN72305_c2_g1,0
isogroupDN72305_c5_g1,0
isogroupDN72305_c6_g3,0
isogroupDN72306_c3_g2,1
isogroupDN72308_c1_g1,0
isogroupDN72308_c2_g1,0
isogroupDN72311_c7_g1,0
isogroupDN72312_c2_g1,0
isogroupDN72314_c1_g1,0
isogroupDN72316_c5_g1,0
isogroupDN72316_c6_g1,0
isogroupDN72316_c7_g1,0
isogroupDN72317_c0_g1,0
isogroupDN72320_c11_g1,0
isogroupDN72320_c12_g1,0
isogroupDN72321_c3_g1,0
isogroupDN72324_c1_g1,0
isogroupDN72326_c1_g2,0
isogroupDN72327_c0_g1,0
isogroupDN72328_c0_g1,0
isogroupDN72329_c2_g6,0
isogroupDN72331_c4_g1,0
isogroupDN72331_c5_g2,0
isogroupDN72332_c0_g1,0
isogroupDN72335_c1_g1,0
isogroupDN72337_c2_g1,0
isogroupDN72338_c0_g1,0
isogroupDN72339_c10_g2,0
isogroupDN72339_c13_g1,0
isogroupDN72339_c9_g2,0
isogroupDN72340_c10_g1,0
isogroupDN72340_c11_g2,0
isogroupDN72341_c1_g1,0
isogroupDN72341_c1_g2,0
isogroupDN72341_c6_g1,0
isogroupDN72341_c8_g1,0
isogroupDN72341_c9_g8,1
isogroupDN72341_c9_g9,0
isogroupDN72342_c12_g3,0
isogroupDN72343_c3_g1,0
isogroupDN72344_c0_g1,0
isogroupDN72344_c2_g1,0
isogroupDN72345_c3_g1,0
isogroupDN72345_c4_g1,0
isogroupDN72346_c4_g1,0
isogroupDN72346_c6_g3,0
isogroupDN72346_c7_g1,0
isogroupDN72347_c6_g1,0
isogroupDN72347_c8_g1,0
isogroupDN72347_c9_g1,0
isogroupDN72348_c4_g1,0
isogroupDN72348_c5_g2,0
isogroupDN72349_c0_g1,0
isogroupDN72350_c2_g1,0
isogroupDN72350_c3_g1,0
isogroupDN72352_c4_g2,0
isogroupDN72352_c5_g1,0
isogroupDN72353_c14_g1,0
isogroupDN72354_c7_g1,0
isogroupDN72354_c7_g3,0
isogroupDN72354_c7_g5,0
isogroupDN72354_c7_g6,1
isogroupDN72355_c8_g1,0
isogroupDN72356_c5_g6,0
isogroupDN72359_c3_g3,0
isogroupDN72359_c4_g1,0
isogroupDN72361_c3_g1,0
isogroupDN72362_c5_g1,0
isogroupDN72362_c6_g1,0
isogroupDN72363_c5_g1,0
isogroupDN72364_c0_g1,0
isogroupDN72366_c1_g1,0
isogroupDN72367_c5_g1,0
isogroupDN72367_c6_g3,0
isogroupDN72367_c6_g4,0
isogroupDN72369_c3_g1,0
isogroupDN72369_c8_g1,0
isogroupDN72370_c1_g3,0
isogroupDN72371_c5_g1,0
isogroupDN72371_c7_g1,0
isogroupDN72371_c8_g1,0
isogroupDN72373_c1_g1,0
isogroupDN72374_c2_g1,0
isogroupDN72374_c3_g1,0
isogroupDN72374_c5_g1,0
isogroupDN72375_c7_g1,0
isogroupDN72375_c8_g1,0
isogroupDN72375_c9_g1,0
isogroupDN72376_c10_g2,0
isogroupDN72376_c10_g4,0
isogroupDN72377_c0_g1,0
isogroupDN72379_c11_g1,0
isogroupDN72379_c12_g1,0
isogroupDN72379_c13_g1,0
isogroupDN72379_c14_g1,0
isogroupDN72379_c2_g1,0
isogroupDN72379_c4_g1,0
isogroupDN72379_c6_g1,0
isogroupDN72379_c7_g1,0
isogroupDN72379_c9_g1,0
isogroupDN72380_c2_g1,0
isogroupDN72380_c3_g2,0
isogroupDN72382_c4_g1,0
isogroupDN72382_c6_g1,0
isogroupDN72382_c7_g1,0
isogroupDN72382_c8_g4,0
isogroupDN72383_c11_g1,0
isogroupDN72383_c12_g1,0
isogroupDN72383_c7_g2,0
isogroupDN72384_c4_g1,0
isogroupDN72385_c4_g1,0
isogroupDN72385_c5_g1,0
isogroupDN72387_c0_g1,0
isogroupDN72388_c7_g4,0
isogroupDN72389_c0_g1,0
isogroupDN72389_c1_g1,0
isogroupDN72390_c1_g1,0
isogroupDN72391_c1_g1,0
isogroupDN72392_c6_g1,0
isogroupDN72392_c7_g1,0
isogroupDN72393_c1_g1,0
isogroupDN72395_c0_g1,0
isogroupDN72397_c3_g1,0
isogroupDN72397_c4_g1,0
isogroupDN72398_c5_g1,0
isogroupDN72399_c4_g1,0
isogroupDN72400_c2_g1,0
isogroupDN72401_c2_g1,0
isogroupDN72401_c3_g1,0
isogroupDN72401_c4_g2,0
isogroupDN72403_c13_g2,0
isogroupDN72403_c13_g6,0
isogroupDN72403_c8_g1,0
isogroupDN72404_c0_g1,0
isogroupDN72405_c4_g1,0
isogroupDN72407_c3_g3,1
isogroupDN72407_c4_g1,0
isogroupDN72408_c1_g1,0
isogroupDN72409_c12_g1,0
isogroupDN72409_c13_g3,0
isogroupDN72410_c0_g2,1
isogroupDN72412_c9_g1,0
isogroupDN72412_c9_g2,0
isogroupDN72413_c11_g1,1
isogroupDN72413_c5_g1,0
isogroupDN72413_c6_g2,1
isogroupDN72413_c7_g2,0
isogroupDN72414_c1_g2,0
isogroupDN72414_c2_g2,0
isogroupDN72416_c10_g1,0
isogroupDN72416_c4_g1,0
isogroupDN72416_c9_g2,0
isogroupDN72417_c5_g1,0
isogroupDN72417_c7_g1,0
isogroupDN72419_c10_g4,0
isogroupDN72419_c5_g1,0
isogroupDN72419_c8_g1,0
isogroupDN72420_c2_g1,0
isogroupDN72421_c0_g1,0
isogroupDN72422_c2_g1,0
isogroupDN72422_c5_g1,0
isogroupDN72423_c0_g1,0
isogroupDN72426_c0_g1,0
isogroupDN72428_c4_g1,0
isogroupDN72429_c3_g1,0
isogroupDN72429_c4_g1,0
isogroupDN72430_c3_g1,0
isogroupDN72432_c2_g1,0
isogroupDN72433_c0_g1,0
isogroupDN72434_c0_g1,0
isogroupDN72435_c2_g1,0
isogroupDN72436_c0_g1,1
isogroupDN72436_c1_g1,0
isogroupDN72436_c1_g2,0
isogroupDN72437_c3_g1,0
isogroupDN72437_c8_g3,0
isogroupDN72438_c3_g1,0
isogroupDN72438_c4_g1,0
isogroupDN72438_c5_g1,0
isogroupDN72440_c4_g1,0
isogroupDN72440_c5_g1,0
isogroupDN72440_c6_g1,0
isogroupDN72440_c6_g2,0
isogroupDN72441_c4_g1,0
isogroupDN72441_c6_g1,0
isogroupDN72442_c5_g1,0
isogroupDN72443_c7_g1,0
isogroupDN72443_c8_g2,0
isogroupDN72443_c8_g3,0
isogroupDN72448_c10_g1,0
isogroupDN72449_c3_g1,0
isogroupDN72450_c0_g1,0
isogroupDN72453_c3_g1,0
isogroupDN72455_c0_g1,0
isogroupDN72456_c7_g3,0
isogroupDN72457_c1_g1,0
isogroupDN72458_c1_g1,0
isogroupDN72458_c7_g1,0
isogroupDN72458_c8_g1,0
isogroupDN72459_c1_g1,0
isogroupDN72460_c2_g1,0
isogroupDN72460_c3_g1,0
isogroupDN72462_c5_g1,0
isogroupDN72462_c6_g3,0
isogroupDN72463_c0_g2,0
isogroupDN72466_c1_g1,0
isogroupDN72466_c3_g1,0
isogroupDN72467_c1_g1,0
isogroupDN72467_c7_g1,0
isogroupDN72467_c8_g1,0
isogroupDN72468_c0_g1,0
isogroupDN72469_c10_g1,0
isogroupDN72474_c0_g3,0
isogroupDN72476_c7_g1,0
isogroupDN72476_c9_g1,0
isogroupDN72477_c10_g1,0
isogroupDN72477_c1_g1,0
isogroupDN72477_c6_g1,0
isogroupDN72477_c8_g1,0
isogroupDN72478_c0_g1,0
isogroupDN72479_c2_g1,0
isogroupDN72480_c3_g1,0
isogroupDN72481_c1_g1,0
isogroupDN72484_c4_g4,0
isogroupDN72485_c2_g1,0
isogroupDN72485_c2_g2,0
isogroupDN72485_c3_g1,0
isogroupDN72487_c0_g1,0
isogroupDN72488_c2_g2,0
isogroupDN72490_c4_g1,0
isogroupDN72490_c5_g2,1
isogroupDN72491_c0_g1,0
isogroupDN72491_c8_g3,0
isogroupDN72491_c8_g4,0
isogroupDN72493_c4_g1,0
isogroupDN72493_c7_g1,0
isogroupDN72494_c2_g1,0
isogroupDN72497_c4_g1,0
isogroupDN72497_c5_g3,0
isogroupDN72498_c1_g1,0
isogroupDN72499_c7_g1,0
isogroupDN72500_c0_g1,0
isogroupDN72500_c1_g2,0
isogroupDN72501_c11_g1,0
isogroupDN72501_c12_g1,0
isogroupDN72501_c8_g2,0
isogroupDN72501_c9_g1,0
isogroupDN72503_c10_g1,0
isogroupDN72503_c9_g2,0
isogroupDN72504_c2_g1,0
isogroupDN72505_c5_g1,0
isogroupDN72506_c3_g1,0
isogroupDN72506_c6_g1,0
isogroupDN72506_c8_g1,1
isogroupDN72507_c0_g1,0
isogroupDN72508_c2_g1,0
isogroupDN72513_c4_g1,0
isogroupDN72513_c5_g1,0
isogroupDN72513_c6_g2,0
isogroupDN72514_c7_g1,1
isogroupDN72514_c8_g1,0
isogroupDN72515_c1_g1,0
isogroupDN72516_c3_g1,0
isogroupDN72516_c5_g1,0
isogroupDN72516_c5_g2,0
isogroupDN72516_c5_g3,0
isogroupDN72518_c0_g1,1
isogroupDN72518_c0_g2,1
isogroupDN72518_c2_g1,0
isogroupDN72518_c7_g1,0
isogroupDN72520_c1_g1,0
isogroupDN72522_c1_g1,0
isogroupDN72523_c3_g1,0
isogroupDN72523_c4_g2,0
isogroupDN72523_c5_g1,0
isogroupDN72524_c2_g1,0
isogroupDN72526_c2_g1,0
isogroupDN72527_c4_g1,0
isogroupDN72527_c5_g1,0
isogroupDN72527_c6_g1,0
isogroupDN72528_c10_g1,0
isogroupDN72528_c5_g1,1
isogroupDN72528_c5_g2,1
isogroupDN72530_c7_g2,0
isogroupDN72530_c9_g1,0
isogroupDN72531_c2_g1,0
isogroupDN72531_c2_g2,0
isogroupDN72531_c8_g3,0
isogroupDN72531_c9_g2,0
isogroupDN72531_c9_g3,0
isogroupDN72532_c8_g1,0
isogroupDN72532_c9_g2,0
isogroupDN72535_c0_g1,0
isogroupDN72535_c1_g1,0
isogroupDN72536_c7_g1,0
isogroupDN72536_c8_g1,0
